iter	Logloss
1514	0.1210176594
1515	0.1210094463
1516	0.1209999714
1517	0.1209912396
1518	0.1209814643
1519	0.120973228
1520	0.1209633066
1521	0.1209540637
1522	0.1209418582
1523	0.120934648
1524	0.1209245953
1525	0.1209105965
1526	0.1208983234
1527	0.1208851205
1528	0.1208759062
1529	0.1208684871
1530	0.1208551321
1531	0.1208432676
1532	0.1208302717
1533	0.120824609
1534	0.1208100282
1535	0.1208022722
1536	0.120791688
1537	0.1207847764
1538	0.1207727284
1539	0.1207601763
1540	0.1207516086
1541	0.1207422991
1542	0.1207297377
1543	0.1207210226
1544	0.1207091161
1545	0.1206990903
1546	0.1206876395
1547	0.1206790686
1548	0.1206311911
1549	0.1206203735
1550	0.1206107257
1551	0.1206005478
1552	0.1205858034
1553	0.1205728685
1554	0.1205649688
1555	0.1205534024
1556	0.1205411479
1557	0.1205332208
1558	0.1205193579
1559	0.1205097831
1560	0.1204975179
1561	0.1204877814
1562	0.1204758259
1563	0.1204666879
1564	0.120462011
1565	0.1204531947
1566	0.1204468419
1567	0.1204368562
1568	0.1204318359
1569	0.1204192911
1570	0.1204129226
1571	0.1204035835
1572	0.1203969599
1573	0.1203859856
1574	0.1203753487
1575	0.120360437
1576	0.1203513522
1577	0.1203403058
1578	0.1203310181
1579	0.1203255485
1580	0.1203175452
1581	0.1203022157
1582	0.120293502
1583	0.1202844278
1584	0.1202743723
1585	0.1202618936
1586	0.1202528088
1587	0.120241071
1588	0.1202278893
1589	0.1202178047
1590	0.1202095958
1591	0.1202022229
1592	0.1201908567
1593	0.1201751888
1594	0.1201686585
1595	0.1201597895
1596	0.1201502559
1597	0.1201413541
1598	0.1201325101
1599	0.1201272716
1600	0.1201194855
1601	0.1201123997
1602	0.1201038366
1603	0.1200871326
1604	0.1200787373
1605	0.1200631203
1606	0.1200486875
1607	0.1200399461
1608	0.1200334171
1609	0.1200139154
1610	0.120005437
1611	0.1199950659
1612	0.1199864548
1613	0.1199774028
1614	0.1199629926
1615	0.1199488111
1616	0.1199376857
1617	0.119926888
1618	0.1199157501
1619	0.1199063769
1620	0.1198971576
1621	0.1198884448
1622	0.1198692601
1623	0.1198582498
1624	0.119850711
1625	0.1198410336
1626	0.1198241988
1627	0.1198173865
1628	0.1197835472
1629	0.1197768796
1630	0.1197672614
1631	0.1197587723
1632	0.1197505634
1633	0.1197406225
1634	0.119688614
1635	0.119683406
1636	0.1196710738
1637	0.1196598047
1638	0.1196475645
1639	0.119639092
1640	0.1196274494
1641	0.1196173404
1642	0.1196088934
1643	0.1196007985
1644	0.1195892812
1645	0.1195820715
1646	0.119572756
1647	0.119563752
1648	0.1195512049
1649	0.1195430343
1650	0.1195340373
1651	0.1195204669
1652	0.119508547
1653	0.1194964708
1654	0.1194867403
1655	0.1194796785
1656	0.1194699447
1657	0.1194614053
1658	0.1194518888
1659	0.1194439626
1660	0.1194343352
1661	0.119423763
1662	0.1194141624
1663	0.119404706
1664	0.119396374
1665	0.1193892697
1666	0.1193810279
1667	0.1193706813
1668	0.119360923
1669	0.1193490059
1670	0.1193406397
1671	0.1193301009
1672	0.1193114953
1673	0.1193062472
1674	0.1192954245
1675	0.1192872839
1676	0.119269068
1677	0.1192649369
1678	0.119255939
1679	0.1192471477
1680	0.1192384524
1681	0.1192261253
1682	0.119217315
1683	0.1192103272
1684	0.1192008268
1685	0.119192891
1686	0.1191843899
1687	0.1191741367
1688	0.1191606947
1689	0.1191292167
1690	0.1191157522
1691	0.1191053709
1692	0.1190947909
1693	0.1190857518
1694	0.1190735767
1695	0.119061765
1696	0.1190506294
1697	0.1190396644
1698	0.1190304446
1699	0.1190216583
1700	0.1190074339
1701	0.1189945961
1702	0.1189840623
1703	0.1189753597
1704	0.1189672713
1705	0.1189620227
1706	0.1189540989
1707	0.1189233285
1708	0.1189122285
1709	0.118904105
1710	0.1188982638
1711	0.1188881284
1712	0.1188797891
1713	0.1188710306
1714	0.1188562109
1715	0.1188453415
1716	0.118835415
1717	0.1188294176
1718	0.1188204053
1719	0.1188061883
1720	0.1187951697
1721	0.1187873208
1722	0.1187778241
1723	0.118772911
1724	0.1187627932
1725	0.1187547677
1726	0.1187463008
1727	0.1187370431
1728	0.1187272349
1729	0.1186942885
1730	0.1186798575
1731	0.1186699056
1732	0.1186578309
1733	0.1186511647
1734	0.1186405426
1735	0.1186340544
1736	0.1186257719
1737	0.1186178097
1738	0.118607464
1739	0.1185966256
1740	0.118586762
1741	0.1185771595
1742	0.1185652683
1743	0.1185573472
1744	0.1185463632
1745	0.1185370053
1746	0.1185277106
1747	0.1185227328
1748	0.118506154
1749	0.1184984067
1750	0.118490421
1751	0.1184863944
1752	0.1184766944
1753	0.1184683398
1754	0.118456608
1755	0.118448802
1756	0.1184382197
1757	0.1184208598
1758	0.1184092722
1759	0.1184003949
1760	0.1183911704
1761	0.1183811145
1762	0.118371555
1763	0.1183648787
1764	0.1183557957
1765	0.1183435425
1766	0.118334637
1767	0.1183237705
1768	0.1183108443
1769	0.1183009202
1770	0.1182912816
1771	0.1182824459
1772	0.1182750716
1773	0.1182700661
1774	0.1182578416
1775	0.1182502908
1776	0.1182402275
1777	0.1182298887
1778	0.1182220102
1779	0.118214562
1780	0.1182051102
1781	0.1181946175
1782	0.1181798195
1783	0.1181665962
1784	0.1181561881
1785	0.1181450493
1786	0.1181370201
1787	0.1181231854
1788	0.1181124302
1789	0.1181031013
1790	0.1180951964
1791	0.1180853906
1792	0.1180774205
1793	0.1180656869
1794	0.1180552178
1795	0.1180494367
1796	0.1180382115
1797	0.1180317722
1798	0.1180224577
1799	0.1180116456
1800	0.1180039857
1801	0.1179947849
1802	0.1179481142
1803	0.1179366518
1804	0.1179299288
1805	0.1179228905
1806	0.1179093123
1807	0.1178957465
1808	0.1178814172
1809	0.1178759388
1810	0.1178662642
1811	0.1178580867
1812	0.117851787
1813	0.1178453903
1814	0.117836629
1815	0.117828957
1816	0.117819991
1817	0.117808689
1818	0.1178002027
1819	0.1177907606
1820	0.1177820067
1821	0.1177676645
1822	0.1177202103
1823	0.1177049677
1824	0.1176932299
1825	0.1176751924
1826	0.117662019
1827	0.1176540116
1828	0.1176445662
1829	0.1176318712
1830	0.1176245751
1831	0.1176165583
1832	0.1176090357
1833	0.1175978382
1834	0.1175895474
1835	0.1175806146
1836	0.1175738861
1837	0.1175620512
1838	0.1175519962
1839	0.1175427824
1840	0.1175357146
1841	0.1175276373
1842	0.1175186047
1843	0.1175034217
1844	0.1174970513
1845	0.1174879952
1846	0.1174841354
1847	0.1174735263
1848	0.1174674221
1849	0.1174552854
1850	0.1174478058
1851	0.1174413818
1852	0.1174313314
1853	0.1174228548
1854	0.1174057977
1855	0.1173959206
1856	0.1173878637
1857	0.1173797051
1858	0.1173341182
1859	0.1173233108
1860	0.1173170758
1861	0.1173080516
1862	0.117298994
1863	0.1172852549
1864	0.1172697932
1865	0.1172598094
1866	0.1172491901
1867	0.1172345174
1868	0.1172281202
1869	0.1172219014
1870	0.1172088218
1871	0.1171979894
1872	0.1171647029
1873	0.1171560936
1874	0.1171428708
1875	0.1171359328
1876	0.1171289639
1877	0.1171204425
1878	0.1171109237
1879	0.117099887
1880	0.117091159
1881	0.117082553
1882	0.117062895
1883	0.1170506553
1884	0.1170411461
1885	0.1170333023
1886	0.1170215363
1887	0.1170122832
1888	0.1170017577
1889	0.1169941593
1890	0.1169861662
1891	0.1169755182
1892	0.1169663539
1893	0.1169601018
1894	0.1169521729
1895	0.1169427216
1896	0.116933627
1897	0.1169219742
1898	0.1169128936
1899	0.1169056011
1900	0.1169002064
1901	0.1168947572
1902	0.1168843144
1903	0.1168738037
1904	0.1168547226
1905	0.1168459095
1906	0.1168360741
1907	0.1168271598
1908	0.1168187364
1909	0.1168098979
1910	0.1168050361
1911	0.1167928227
1912	0.1167771341
1913	0.1167624549
1914	0.1167540892
1915	0.1167377142
1916	0.1167302919
1917	0.1167220653
1918	0.1167153123
1919	0.1167009298
1920	0.1166936521
1921	0.1166793963
1922	0.116634927
1923	0.1166272948
1924	0.1166084892
1925	0.1165995079
1926	0.1165865254
1927	0.1165789547
1928	0.1165706144
1929	0.116560088
1930	0.116551427
1931	0.1165446536
1932	0.1165357037
1933	0.1165256723
1934	0.1164948187
1935	0.1164864503
1936	0.1164487253
1937	0.1164389171
1938	0.1164275773
1939	0.1164173943
1940	0.1164085345
1941	0.1163944437
1942	0.1163883354
1943	0.1163776597
1944	0.1163689423
1945	0.1163611641
1946	0.1163533558
1947	0.1163433359
1948	0.1163321375
1949	0.1163216259
1950	0.1163062941
1951	0.1162990788
1952	0.1162845114
1953	0.1162744116
1954	0.1162625643
1955	0.1162585807
1956	0.1162479359
1957	0.1162395079
1958	0.1162319654
1959	0.1162215471
1960	0.1162111325
1961	0.1162019442
1962	0.1161940144
1963	0.1161876172
1964	0.1161734894
1965	0.116162051
1966	0.1161534575
1967	0.1161438319
1968	0.1161341499
1969	0.1161265774
1970	0.1161159373
1971	0.1161048803
1972	0.1160920193
1973	0.1160868067
1974	0.1160783731
1975	0.1160695023
1976	0.1160633625
1977	0.1160552636
1978	0.1160155521
1979	0.1160034232
1980	0.1159773228
1981	0.1159671611
1982	0.1159585708
1983	0.1159504681
1984	0.1159422346
1985	0.115926705
1986	0.1159196677
1987	0.1159084055
1988	0.1158975814
1989	0.1158891704
1990	0.1158800348
1991	0.11587197
1992	0.1158617921
1993	0.1158526989
1994	0.1158438563
1995	0.1158347368
1996	0.115823976
1997	0.1158128973
1998	0.1158042293
1999	0.1157972969
2000	0.1157900091
2001	0.1157806257
2002	0.115769497
2003	0.1157617156
2004	0.1157531969
2005	0.1157421709
2006	0.1157343173
2007	0.1157245785
2008	0.115718656
2009	0.1157081263
2010	0.1156974141
2011	0.1156936255
2012	0.1156899765
2013	0.1156666109
2014	0.1156568989
2015	0.1156490897
2016	0.1156376352
2017	0.1156253973
2018	0.1156116166
2019	0.1156019124
2020	0.115589644
2021	0.1155794208
2022	0.1155705518
2023	0.1155622763
2024	0.1155553647
2025	0.1155485228
2026	0.1155378397
2027	0.1155268174
2028	0.1155188585
2029	0.1155076217
2030	0.1154976198
2031	0.1154912536
2032	0.1154558613
2033	0.1154480775
2034	0.1154381261
2035	0.1154134742
2036	0.11540517
2037	0.1153975656
2038	0.1153884881
2039	0.115380238
2040	0.1153715262
2041	0.1153621076
2042	0.1153552741
2043	0.1153466603
2044	0.1153404493
2045	0.1153322907
2046	0.1153219108
2047	0.1153132937
2048	0.115305412
2049	0.1152907573
2050	0.1152868836
2051	0.1152759611
2052	0.1152685564
2053	0.115258134
2054	0.1152239119
2055	0.1152162668
2056	0.1152078637
2057	0.1151846053
2058	0.1151700449
2059	0.115161383
2060	0.1151548929
2061	0.1151445985
2062	0.1151368373
2063	0.1151268859
2064	0.1151171138
2065	0.1151108834
2066	0.1150977729
2067	0.115087314
2068	0.1150792039
2069	0.1150733415
2070	0.1150648113
2071	0.1150568842
2072	0.115048807
2073	0.1150414133
2074	0.1150336189
2075	0.1150235367
2076	0.1150162983
2077	0.1150105884
2078	0.1150029091
2079	0.1149949547
2080	0.1149870078
2081	0.1149792989
2082	0.1149707405
2083	0.1149650094
2084	0.114959941
2085	0.1149489186
2086	0.1149393956
2087	0.1149286585
2088	0.1149218083
2089	0.1149121887
2090	0.1149034787
2091	0.1148923612
2092	0.1148828007
2093	0.1148735583
2094	0.1148632792
2095	0.1148560583
2096	0.1148462141
2097	0.1148389827
2098	0.1148331175
2099	0.1148213621
2100	0.1148146538
2101	0.1148024663
2102	0.1147693803
2103	0.1147600214
2104	0.1147467884
2105	0.1147394289
2106	0.1147298191
2107	0.1147222701
2108	0.1147118597
2109	0.1147001801
2110	0.1146928169
2111	0.1146835694
2112	0.1146733781
2113	0.1146611314
2114	0.1146514101
2115	0.1146375832
2116	0.1146328319
2117	0.1146266339
2118	0.1146200967
2119	0.114608663
2120	0.1145706251
2121	0.1145611381
2122	0.1145536751
2123	0.1145451061
2124	0.1145370321
2125	0.1145276149
2126	0.1145189863
2127	0.1145103507
2128	0.114493013
2129	0.1144815229
2130	0.1144736254
2131	0.1144660293
2132	0.1144554063
2133	0.1144485839
2134	0.1144418521
2135	0.1144280935
2136	0.1144217236
2137	0.1144153616
2138	0.1144060697
2139	0.1143980761
2140	0.1143914704
2141	0.1143809814
2142	0.1143722992
2143	0.1143610425
2144	0.1143534408
2145	0.1143427134
2146	0.1143349065
2147	0.1143245114
2148	0.1143177781
2149	0.1143085713
2150	0.1143014193
2151	0.1142935898
2152	0.1142855301
2153	0.1142774358
2154	0.1142725564
2155	0.1142623614
2156	0.1142560899
2157	0.1142216571
2158	0.1142126277
2159	0.114203254
2160	0.1141929375
2161	0.114186482
2162	0.1141809963
2163	0.1141725299
2164	0.1141643639
2165	0.1141544526
2166	0.1141454196
2167	0.114134675
2168	0.1141281438
2169	0.1141198571
2170	0.1141098054
2171	0.1140967046
2172	0.1140871959
2173	0.1140768636
2174	0.1140694806
2175	0.1140605626
2176	0.1140500089
2177	0.1140438955
2178	0.1140370273
2179	0.1140297132
2180	0.1140217699
2181	0.1140126574
2182	0.1139998699
2183	0.1139896347
2184	0.1139818736
2185	0.1139784067
2186	0.1139709862
2187	0.1139619411
2188	0.1139532163
2189	0.1139456123
2190	0.1139383749
2191	0.1139256004
2192	0.1139192078
2193	0.1139114143
2194	0.1139015253
2195	0.1138955011
2196	0.1138890868
2197	0.1138802353
2198	0.1138704175
2199	0.1138641312
2200	0.1138552641
2201	0.1138504887
2202	0.1138424286
2203	0.113833695
2204	0.1138085037
2205	0.113801178
2206	0.1137944119
2207	0.1137868962
2208	0.1137787326
2209	0.1137669079
2210	0.113758477
2211	0.1137460122
2212	0.1137397666
2213	0.1137335104
2214	0.1137238265
2215	0.1137187447
2216	0.1137077631
2217	0.1137010936
2218	0.1136902589
2219	0.1136807087
2220	0.1136719871
2221	0.1136587061
2222	0.1136515449
2223	0.1136406228
2224	0.1136068237
2225	0.1135996361
2226	0.1135888486
2227	0.1135764443
2228	0.1135688135
2229	0.1135607071
2230	0.1135525245
2231	0.1135426498
2232	0.1135296927
2233	0.1135194589
2234	0.1135113049
2235	0.1135023291
2236	0.1134949941
2237	0.1134862513
2238	0.1134786219
2239	0.1134724115
2240	0.1134645949
2241	0.1134565403
2242	0.1134437602
2243	0.1134340066
2244	0.1134205305
2245	0.1134143584
2246	0.1134008111
2247	0.113391467
2248	0.1133887539
2249	0.1133787262
2250	0.1133731901
2251	0.1133668784
2252	0.11335736
2253	0.1133511361
2254	0.113345313
2255	0.1133388104
2256	0.1133308787
2257	0.1133239334
2258	0.1133143928
2259	0.1133058751
2260	0.1132961011
2261	0.1132872848
2262	0.1132811271
2263	0.1132742811
2264	0.1132619988
2265	0.1132549582
2266	0.1132418505
2267	0.1132297563
2268	0.1132195803
2269	0.1132140723
2270	0.1132007104
2271	0.1131960603
2272	0.1131892184
2273	0.1131792679
2274	0.1131697334
2275	0.1131614019
2276	0.1131537466
2277	0.1131453699
2278	0.1131358728
2279	0.1131303815
2280	0.1131240605
2281	0.1131187495
2282	0.113106445
2283	0.113098566
2284	0.1130892963
2285	0.1130773381
2286	0.1130690856
2287	0.1130624638
2288	0.1130501963
2289	0.1130409978
2290	0.1130322208
2291	0.1130273664
2292	0.1130231969
2293	0.1130172629
2294	0.1130113089
2295	0.1130035977
2296	0.1129963219
2297	0.112983693
2298	0.1129751619
2299	0.1129640235
2300	0.1129545777
2301	0.1129493457
2302	0.1129401227
2303	0.112936818
2304	0.1129288697
2305	0.1129199914
2306	0.1129107804
2307	0.1128993504
2308	0.1128894665
2309	0.1128819998
2310	0.1128748423
2311	0.1128653068
2312	0.1128576806
2313	0.112849394
2314	0.1128402611
2315	0.112834083
2316	0.1128250416
2317	0.1128163815
2318	0.1128085978
2319	0.1128006051
2320	0.11279145
2321	0.1127757757
2322	0.1127631495
2323	0.1127551028
2324	0.1127416817
2325	0.1127317764
2326	0.1127228492
2327	0.1127117649
2328	0.1127046726
2329	0.1127000313
2330	0.1126910699
2331	0.1126828285
2332	0.1126737871
2333	0.1126655199
2334	0.1126555643
2335	0.1126449815
2336	0.1126375227
2337	0.1126285742
2338	0.1126232312
2339	0.112614267
2340	0.1126094584
2341	0.1126023883
2342	0.1125949525
2343	0.112587703
2344	0.1125768614
2345	0.1125660827
2346	0.11255985
2347	0.1125535942
2348	0.1125399337
2349	0.112533323
2350	0.1125272313
2351	0.1125183327
2352	0.1125130536
2353	0.1125051557
2354	0.1124986669
2355	0.1124917507
2356	0.1124839674
2357	0.11247478
2358	0.1124679548
2359	0.1124610806
2360	0.1124539578
2361	0.1124451272
2362	0.1124389527
2363	0.1124343119
2364	0.1124280741
2365	0.11241821
2366	0.1124090097
2367	0.1123995112
2368	0.1123896864
2369	0.1123819276
2370	0.1123726412
2371	0.1123657093
2372	0.1123606681
2373	0.1123473473
2374	0.112341013
2375	0.1123103868
2376	0.1123015488
2377	0.1122948645
2378	0.1122843099
2379	0.1122753111
2380	0.1122686504
2381	0.1122594602
2382	0.1122512327
2383	0.1122403602
2384	0.112232153
2385	0.1122232216
2386	0.1122165037
2387	0.1121930308
2388	0.1121844354
2389	0.1121758461
2390	0.1121674407
2391	0.1121600535
2392	0.1121522637
2393	0.1121455739
2394	0.112141093
2395	0.1121222739
2396	0.1121133259
2397	0.112103307
2398	0.1120903467
2399	0.1120828948
2400	0.1120737045
2401	0.1120622972
2402	0.1120532003
2403	0.1120444423
2404	0.1120368189
2405	0.1120272067
2406	0.1120213771
2407	0.1119905457
2408	0.1119848653
2409	0.1119765376
2410	0.1119693454
2411	0.111960543
2412	0.1119528184
2413	0.1119408342
2414	0.1119319985
2415	0.1119246972
2416	0.1119169722
2417	0.1119097597
2418	0.1119026054
2419	0.1118987184
2420	0.1118925828
2421	0.1118833547
2422	0.1118749382
2423	0.1118645398
2424	0.1118584116
2425	0.1118504642
2426	0.1118440254
2427	0.1118331098
2428	0.1118238933
2429	0.1118142529
2430	0.1118082472
2431	0.1118019378
2432	0.1117929223
2433	0.1117829052
2434	0.1117762002
2435	0.111768514
2436	0.1117602694
2437	0.1117531156
2438	0.1117288376
2439	0.111723264
2440	0.1117181235
2441	0.1117041561
2442	0.1116974414
2443	0.1116906486
2444	0.1116843508
2445	0.1116778486
2446	0.1116709546
2447	0.1116633733
2448	0.1116537347
2449	0.1116494946
2450	0.1116406774
2451	0.1116293051
2452	0.1116206659
2453	0.1116144032
2454	0.1116063439
2455	0.1115975748
2456	0.1115904464
2457	0.1115878489
2458	0.1115699514
2459	0.1115654266
2460	0.1115579945
2461	0.1115501511
2462	0.1115469153
2463	0.1115384119
2464	0.111531071
2465	0.1115234601
2466	0.1115138927
2467	0.111506835
2468	0.1115030501
2469	0.1114925505
2470	0.1114827964
2471	0.111477227
2472	0.1114696037
2473	0.1114626703
2474	0.1114562486
2475	0.1114477235
2476	0.1114407768
2477	0.1114309261
2478	0.1114239442
2479	0.1114165663
2480	0.1114035916
2481	0.1113940765
2482	0.1113846579
2483	0.1113787807
2484	0.1113724607
2485	0.1113636204
2486	0.111351706
2487	0.1113456573
2488	0.1113364948
2489	0.1113314394
2490	0.1113248314
2491	0.111316396
2492	0.1113082392
2493	0.1112987449
2494	0.1112901689
2495	0.1112834486
2496	0.1112750885
2497	0.1112690884
2498	0.1112593357
2499	0.1112540024
2500	0.1112459894
2501	0.1112387215
2502	0.111233795
2503	0.1112245724
2504	0.1112209326
2505	0.1112114138
2506	0.111203093
2507	0.1111956984
2508	0.1111864397
2509	0.1111792564
2510	0.1111729521
2511	0.1111623859
2512	0.1111495254
2513	0.1111413428
2514	0.1111344104
2515	0.1111274359
2516	0.1111164256
2517	0.1111098015
2518	0.111104471
2519	0.1110991761
2520	0.1110913915
2521	0.1110831714
2522	0.111075853
2523	0.1110733447
2524	0.1110685671
2525	0.1110633498
2526	0.1110593205
2527	0.111048947
2528	0.1110402366
2529	0.1110336929
2530	0.1110256096
2531	0.1110192632
2532	0.111008148
2533	0.1109964268
2534	0.1109889093
2535	0.1109813585
2536	0.1109735701
2537	0.1109673554
2538	0.1109571234
2539	0.1109488696
2540	0.1109414857
2541	0.1109338285
2542	0.1109267556
2543	0.1109197742
2544	0.1109166775
2545	0.1109098907
2546	0.1109023602
2547	0.1108942201
2548	0.1108849624
2549	0.1108676016
2550	0.1108582343
2551	0.11083066
2552	0.1108273858
2553	0.1108193613
2554	0.1108089301
2555	0.1108023096
2556	0.1107938386
2557	0.1107892874
2558	0.1107805913
2559	0.110773467
2560	0.1107641918
2561	0.1107522113
2562	0.1107476319
2563	0.1107415097
2564	0.1107301209
2565	0.1107220667
2566	0.1107148344
2567	0.1107047623
2568	0.1106972544
2569	0.1106913915
2570	0.110683085
2571	0.1106749033
2572	0.1106711124
2573	0.1106637382
2574	0.1106526211
2575	0.1106466107
2576	0.1106388607
2577	0.1106304724
2578	0.1106213344
2579	0.1106110026
2580	0.1106035345
2581	0.1105924558
2582	0.1105791696
2583	0.1105679245
2584	0.1105632397
2585	0.1105571203
2586	0.1105520441
2587	0.1105409773
2588	0.1105338365
2589	0.1105265265
2590	0.1105175983
2591	0.1105104612
2592	0.1105056738
2593	0.1104979861
2594	0.1104902296
2595	0.1104809225
2596	0.1104752986
2597	0.110465917
2598	0.1104557982
2599	0.1104442545
2600	0.1104332863
2601	0.110425942
2602	0.1104198046
2603	0.1104115328
2604	0.1104048869
2605	0.1103966581
2606	0.110387203
2607	0.1103782152
2608	0.110371635
2609	0.1103628945
2610	0.11035303
2611	0.1103376732
2612	0.1103297272
2613	0.1103230069
2614	0.1103172808
2615	0.110307413
2616	0.1103003179
2617	0.1102914744
2618	0.1102849108
2619	0.1102579461
2620	0.1102493345
2621	0.1102432937
2622	0.1102390457
2623	0.1102320176
2624	0.1102261727
2625	0.1102194562
2626	0.1102118753
2627	0.1102034352
2628	0.1101941979
2629	0.110188335
2630	0.1101808119
2631	0.1101742659
2632	0.1101657583
2633	0.1101589784
2634	0.1101535661
2635	0.1101461443
2636	0.1101384872
2637	0.1101289521
2638	0.1101203092
2639	0.1101156507
2640	0.1101064906
2641	0.1100984091
2642	0.110090715
2643	0.1100794829
2644	0.110069714
2645	0.1100618905
2646	0.1100557364
2647	0.1100482581
2648	0.1100417657
2649	0.1100326435
2650	0.1100264071
2651	0.1100187467
2652	0.110011305
2653	0.110007998
2654	0.10999979
2655	0.109992987
2656	0.1099844457
2657	0.1099690607
2658	0.1099623441
2659	0.1099510694
2660	0.1099451164
2661	0.1099180366
2662	0.1099113764
2663	0.1099029373
2664	0.1098951896
2665	0.109887312
2666	0.109881181
2667	0.1098741243
2668	0.1098683122
2669	0.1098649303
2670	0.1098582942
2671	0.1098539209
2672	0.1098459763
2673	0.1098362186
2674	0.1098254952
2675	0.1098197724
2676	0.1098071398
2677	0.1098006414
2678	0.1097929658
2679	0.1097883508
2680	0.1097770123
2681	0.1097685496
2682	0.1097338515
2683	0.1097257506
2684	0.10972019
2685	0.1097122135
2686	0.1097046752
2687	0.1096989722
2688	0.1096894829
2689	0.1096831394
2690	0.1096756662
2691	0.1096647247
2692	0.1096538882
2693	0.1096450441
2694	0.1096367922
2695	0.1096291235
2696	0.1096262089
2697	0.1096194494
2698	0.1096135883
2699	0.109604179
2700	0.1095977985
2701	0.1095904506
2702	0.1095846981
2703	0.1095699944
2704	0.1095640756
2705	0.1095537304
2706	0.1095455699
2707	0.1095396834
2708	0.1095328009
2709	0.1095250833
2710	0.1095196456
2711	0.1095099414
2712	0.1095057161
2713	0.1094998509
2714	0.1094905677
2715	0.1094855331
2716	0.109477539
2717	0.1094704157
2718	0.1094601648
2719	0.1094531667
2720	0.1094446712
2721	0.1094375345
2722	0.1094294928
2723	0.1094143727
2724	0.1094035768
2725	0.1093995253
2726	0.1093936892
2727	0.1093823683
2728	0.1093764702
2729	0.1093683047
2730	0.1093586495
2731	0.1093539125
2732	0.109345735
2733	0.1093382978
2734	0.1093341455
2735	0.1093217842
2736	0.1093135045
2737	0.1093086191
2738	0.1093013281
2739	0.1092925954
2740	0.1092853413
2741	0.109280034
2742	0.1092711728
2743	0.1092641064
2744	0.1092533189
2745	0.1092457505
2746	0.1092214008
2747	0.1092108633
2748	0.1092040668
2749	0.1091967083
2750	0.1091893298
2751	0.1091816672
2752	0.1091745568
2753	0.1091704248
2754	0.1091618696
2755	0.1091544538
2756	0.1091467967
2757	0.1091408214
2758	0.1091334199
2759	0.1091272344
2760	0.1091191636
2761	0.1091091479
2762	0.1091013364
2763	0.1090944082
2764	0.1090887644
2765	0.1090815366
2766	0.1090748963
2767	0.1090691767
2768	0.1090612533
2769	0.1090542498
2770	0.1090474694
2771	0.1090399491
2772	0.1090332039
2773	0.1090246607
2774	0.1090182201
2775	0.1090117378
2776	0.1090045369
2777	0.1089960779
2778	0.1089875199
2779	0.1089811015
2780	0.1089732618
2781	0.108968094
2782	0.1089575371
2783	0.1089505303
2784	0.1089440444
2785	0.1089347802
2786	0.1089281196
2787	0.1089216956
2788	0.108915932
2789	0.1089097673
2790	0.1089044456
2791	0.1088966397
2792	0.1088905896
2793	0.1088776316
2794	0.1088603387
2795	0.108854541
2796	0.1088469167
2797	0.1088421159
2798	0.1088352463
2799	0.1088280888
2800	0.1088223822
2801	0.108819585
2802	0.1088125084
2803	0.108804872
2804	0.1087960474
2805	0.1087839546
2806	0.108777153
2807	0.1087697714
2808	0.1087612287
2809	0.1087537435
2810	0.1087496563
2811	0.1087408997
2812	0.1087340611
2813	0.1087271166
2814	0.1087198362
2815	0.1087137256
2816	0.1087021186
2817	0.1086959224
2818	0.108691227
2819	0.1086842387
2820	0.10867866
2821	0.1086723479
2822	0.1086640742
2823	0.1086309425
2824	0.1086219417
2825	0.1086100565
2826	0.1085999077
2827	0.1085937055
2828	0.1085869848
2829	0.1085812938
2830	0.1085714737
2831	0.108564581
2832	0.108555468
2833	0.1085501625
2834	0.1085436054
2835	0.1085359099
2836	0.1085298547
2837	0.1085255046
2838	0.1085189512
2839	0.1085103373
2840	0.1085034566
2841	0.1084933425
2842	0.1084872827
2843	0.1084806618
2844	0.1084772522
2845	0.1084710584
2846	0.1084628009
2847	0.1084526415
2848	0.1084428633
2849	0.1084360248
2850	0.1084304965
2851	0.1084222196
2852	0.1084151055
2853	0.108409042
2854	0.1084020666
2855	0.1083949641
2856	0.1083881916
2857	0.1083812749
2858	0.1083731385
2859	0.1083686446
2860	0.1083612034
2861	0.1083589137
2862	0.1083533308
2863	0.1083469471
2864	0.1083406021
2865	0.108329314
2866	0.1083234645
2867	0.1083180347
2868	0.1083117114
2869	0.1083039896
2870	0.108298312
2871	0.1082911319
2872	0.1082850125
2873	0.1082800046
2874	0.10827354
2875	0.1082681859
2876	0.1082591219
2877	0.1082519704
2878	0.1082465628
2879	0.1082412115
2880	0.108231236
2881	0.1082190827
2882	0.1082121545
2883	0.1082008627
2884	0.1081901172
2885	0.1081787833
2886	0.108171129
2887	0.1081651676
2888	0.1081589114
2889	0.108147877
2890	0.1081204358
2891	0.1080886315
2892	0.1080827436
2893	0.1080733639
2894	0.1080673439
2895	0.1080597011
2896	0.108056597
2897	0.1080495925
2898	0.1080449955
2899	0.1080351139
2900	0.1080254342
2901	0.1080210831
2902	0.1080102849
2903	0.1080024808
2904	0.1079958207
2905	0.10798693
2906	0.1079793921
2907	0.1079753183
2908	0.1079680628
2909	0.1079619984
2910	0.1079560976
2911	0.1079507075
2912	0.1079444037
2913	0.1079391629
2914	0.1079318312
2915	0.1079246057
2916	0.1078981786
2917	0.1078902626
2918	0.1078827871
2919	0.1078764274
2920	0.1078670786
2921	0.1078601499
2922	0.1078554633
2923	0.1078453926
2924	0.1078396212
2925	0.1078313614
2926	0.1078259621
2927	0.1078192187
